Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,
2020-09-25,1.1634,122.74,1.9558,N/A,27.107,7.4465,N/A,0.91343,363.16,N/A,N/A,N/A,4.5557,N/A,4.8753,10.6285,N/A,N/A,1.0798,161.8,11.1445,7.549,90.405,N/A,8.8709,1.6548,6.456,1.556,7.9451,9.0165,17299.76,4.0528,85.7175,1367.57,26.0006,4.8485,1.7756,56.431,1.6022,36.781,19.9,
2020-09-24,1.1645,122.73,1.9558,N/A,27.015,7.4425,N/A,0.91228,364.45,N/A,N/A,N/A,4.5293,N/A,4.8755,10.5793,N/A,N/A,1.0772,161.8,11.1023,7.553,89.8713,N/A,8.8851,1.6539,6.4935,1.56,7.9527,9.025,17339.41,4.0505,86.1145,1367.55,26.1062,4.8542,1.7847,56.547,1.6029,36.821,19.8675,
2020-09-23,1.1692,122.91,1.9558,N/A,26.965,7.4429,N/A,0.91885,365.01,N/A,N/A,N/A,4.5001,N/A,4.8686,10.4388,N/A,N/A,1.0773,161.4,10.9938,7.5505,89.7875,N/A,8.992,1.6439,6.4498,1.5594,7.9433,9.0614,17375,4.0386,85.9845,1362.8,25.8339,4.8574,1.7756,56.778,1.5989,36.841,19.9607,
2020-09-22,1.174,122.78,1.9558,N/A,27.007,7.4417,N/A,0.91743,362.05,N/A,N/A,N/A,4.4934,N/A,4.8613,10.407,N/A,N/A,1.0748,162,10.9528,7.5443,89.15,N/A,8.985,1.6288,6.3677,1.5631,7.955,9.0986,17357.59,4.0425,86.262,1363.87,25.1194,4.8539,1.763,56.898,1.5998,36.84,19.5779,
2020-09-21,1.1787,122.7,1.9558,N/A,26.98,7.4408,N/A,0.91608,363.08,N/A,N/A,N/A,4.4837,N/A,4.86,10.4055,N/A,N/A,1.0761,161.6,10.884,7.5413,89.9825,N/A,8.971,1.624,6.4262,1.5604,7.9992,9.1349,17437,4.0576,86.695,1372.84,25.3145,4.8592,1.759,57.142,1.6027,36.823,19.7416,
2020-09-18,1.1833,123.49,1.9558,N/A,26.727,7.4403,N/A,0.91318,360.78,N/A,N/A,N/A,4.4602,N/A,4.858,10.399,N/A,N/A,1.0776,160.8,10.7538,7.5415,89.1439,N/A,8.96,1.6242,6.2176,1.5601,8.0146,9.1707,17435.93,4.0511,87.014,1375.96,24.7344,4.8687,1.7489,57.306,1.6082,36.889,19.152,
2020-09-17,1.1797,123.38,1.9558,N/A,26.747,7.4396,N/A,0.9153,361.16,N/A,N/A,N/A,4.4579,N/A,4.86,10.408,N/A,N/A,1.0742,162.2,10.7238,7.5418,88.6075,N/A,8.9037,1.6152,6.2117,1.5567,7.9861,9.1428,17501.07,4.0382,86.861,1383.16,24.8461,4.8822,1.7533,57.167,1.6039,36.801,19.2673,
2020-09-16,1.1869,124.72,1.9558,N/A,26.726,7.4396,N/A,0.91423,358.54,N/A,N/A,N/A,4.4466,N/A,4.859,10.4118,N/A,N/A,1.0753,160.6,10.6608,7.5415,88.8038,N/A,8.898,1.6174,6.2211,1.5628,8.0229,9.1985,17607.66,4.0589,87.2665,1390.72,24.9614,4.9025,1.7586,57.398,1.611,36.913,19.3726,
2020-09-15,1.1892,125.39,1.9558,N/A,26.827,7.4396,N/A,0.92095,357.68,N/A,N/A,N/A,4.4461,N/A,4.8578,10.404,N/A,N/A,1.0768,160.6,10.6963,7.5375,89.1013,N/A,8.9023,1.6219,6.2272,1.5634,8.0526,9.2164,17653.67,4.0675,87.5205,1400.73,24.9307,4.912,1.7675,57.509,1.6163,37.079,19.5669,
2020-09-14,1.1876,125.82,1.9558,N/A,26.66,7.4398,N/A,0.9219,357.65,N/A,N/A,N/A,4.4504,N/A,4.858,10.4178,N/A,N/A,1.0768,160,10.6933,7.5368,89.5924,N/A,8.8997,1.6327,6.3109,1.5641,8.0987,9.2041,17671.49,4.0807,87.3415,1404.73,25.1792,4.9232,1.7739,57.587,1.6207,37.172,19.7876,
2020-09-11,1.1854,125.82,1.9558,N/A,26.566,7.4402,N/A,0.92408,357.13,N/A,N/A,N/A,4.4467,N/A,4.8584,10.3713,N/A,N/A,1.0777,161.8,10.7028,7.539,88.7275,N/A,8.8565,1.6244,6.2561,1.5622,8.1043,9.1871,17772.61,4.1004,87.2431,1407.07,25.2387,4.9224,1.7738,57.551,1.62,37.139,19.8527,
2020-09-10,1.1849,125.76,1.9558,N/A,26.585,7.4404,N/A,0.9159,357.85,N/A,N/A,N/A,4.4525,N/A,4.8579,10.3703,N/A,N/A,1.0766,163.7,10.687,7.537,88.89,N/A,8.8371,1.6282,6.2919,1.5586,8.1022,9.1834,17714,4.0455,87.034,1405.84,25.3147,4.9339,1.7737,57.592,1.6199,37.046,19.8598,
2020-09-09,1.1773,125.05,1.9558,N/A,26.519,7.4403,N/A,0.91213,357.7,N/A,N/A,N/A,4.4498,N/A,4.8588,10.362,N/A,N/A,1.0806,165.8,10.715,7.537,89.3613,N/A,8.824,1.6264,6.2785,1.5563,8.0584,9.1246,17406.38,4.0042,86.6065,1397.84,25.5626,4.9111,1.7714,57.276,1.6118,36.928,19.7044,
2020-09-08,1.1785,125.2,1.9558,N/A,26.521,7.4407,N/A,0.90453,361.37,N/A,N/A,N/A,4.4483,N/A,4.8595,10.3735,N/A,N/A,1.082,165.3,10.6713,7.533,90.0213,N/A,8.8202,1.6286,6.3427,1.5523,8.0658,9.1338,17512.55,3.9974,87.106,1402.14,25.7685,4.9126,1.7722,57.333,1.6149,37.082,20.0033,
2020-09-07,1.1824,125.59,1.9558,N/A,26.468,7.4411,N/A,0.89835,359.92,N/A,N/A,N/A,4.4504,N/A,4.8555,10.369,N/A,N/A,1.0809,164.9,10.5453,7.536,89.8231,N/A,8.8168,1.6232,6.2664,1.5484,8.0789,9.1641,17490,3.9926,86.8485,1405.09,25.5127,4.9158,1.7642,57.547,1.616,37.092,19.7654,
2020-09-04,1.1842,125.79,1.9558,N/A,26.435,7.4403,N/A,0.89325,359.6,N/A,N/A,N/A,4.4514,N/A,4.8528,10.3688,N/A,N/A,1.0793,164.7,10.5768,7.539,88.973,N/A,8.8215,1.6291,6.2775,1.5508,8.1006,9.178,17453.41,3.9874,86.678,1409.07,25.5275,4.9138,1.764,57.53,1.6158,37.172,19.6278,
2020-09-03,1.1813,125.85,1.9558,N/A,26.368,7.4401,N/A,0.89135,358.05,N/A,N/A,N/A,4.4269,N/A,4.8473,10.3393,N/A,N/A,1.0776,164.5,10.5315,7.5355,88.9825,N/A,8.7907,1.6219,6.3424,1.5491,8.0802,9.1555,17536.99,3.9777,86.8615,1406.65,25.7175,4.8994,1.7579,57.389,1.6131,37.14,19.8058,
2020-09-02,1.1861,126,1.9558,N/A,26.338,7.4412,N/A,0.8884,358.77,N/A,N/A,N/A,4.4186,N/A,4.8423,10.3065,N/A,N/A,1.0799,164.5,10.406,7.5335,88.0675,N/A,8.7588,1.6171,6.4205,1.5495,8.0976,9.1925,17489.04,3.9901,86.8225,1408.07,25.915,4.9176,1.7541,57.665,1.6153,37.095,19.9154,
2020-09-01,1.1987,126.92,1.9558,N/A,26.226,7.4434,N/A,0.88975,354.02,N/A,N/A,N/A,4.3925,N/A,4.8398,10.3605,N/A,N/A,1.0865,164.5,10.4378,7.532,88.1474,N/A,8.8196,1.6242,6.5126,1.56,8.1739,9.29,17465.06,4.0183,87.4085,1420.12,26.0278,4.9656,1.7727,58.171,1.6274,37.25,19.9459,
2020-08-31,1.194,126.47,1.9558,N/A,26.208,7.4439,N/A,0.89605,354.54,N/A,N/A,N/A,4.3971,N/A,4.8398,10.2888,N/A,N/A,1.0774,164.3,10.455,7.528,88.2993,N/A,8.777,1.6214,6.4739,1.5601,8.1711,9.2536,17404.4,4.0131,87.4685,1415.76,26.059,4.9736,1.7728,57.837,1.6235,37.098,19.9589,
2020-08-28,1.1915,125.39,1.9558,N/A,26.2,7.4439,N/A,0.89468,355.18,N/A,N/A,N/A,4.3921,N/A,4.8395,10.2603,N/A,N/A,1.0758,163.5,10.47,7.5275,88.625,N/A,8.7176,1.6216,6.5608,1.5553,8.1749,9.2345,17330.67,4.0083,87.2125,1407.24,26.069,4.9632,1.7723,57.676,1.6195,37.091,19.8829,
2020-08-27,1.1806,125.34,1.9558,N/A,26.276,7.4429,N/A,0.89505,355.98,N/A,N/A,N/A,4.3993,N/A,4.8415,10.3138,N/A,N/A,1.075,163.5,10.5178,7.5262,88.64,N/A,8.6665,1.6291,6.601,1.5521,8.1323,9.1497,17380.08,3.9779,87.2655,1399.75,25.9205,4.9261,1.7799,57.384,1.6128,36.87,20.0275,
2020-08-26,1.1789,125.34,1.9558,N/A,26.262,7.4439,N/A,0.8969,354.74,N/A,N/A,N/A,4.4074,N/A,4.8419,10.3348,N/A,N/A,1.0738,163.2,10.5603,7.5273,89.3568,N/A,8.6706,1.6371,6.5317,1.5543,8.1262,9.1368,17297.41,4.0094,87.613,1398.97,25.875,4.916,1.7971,57.264,1.613,36.947,19.7996,
2020-08-25,1.1814,125.67,1.9558,N/A,26.121,7.4423,N/A,0.89945,353.46,N/A,N/A,N/A,4.3919,N/A,4.8403,10.3525,N/A,N/A,1.0752,163.1,10.5688,7.529,88.36,N/A,8.7352,1.6472,6.586,1.5597,8.1671,9.1563,17301.6,4.0187,87.7165,1402.12,25.8774,4.9247,1.8082,57.357,1.617,37.185,19.8084,
2020-08-24,1.1847,125.26,1.9558,N/A,26.091,7.4435,N/A,0.90175,350.83,N/A,N/A,N/A,4.3986,N/A,4.84,10.369,N/A,N/A,1.0761,163,10.6188,7.533,87.9975,N/A,8.7314,1.6454,6.5941,1.5574,8.1897,9.1817,17380.14,4.0293,87.772,1406.32,25.9307,4.9467,1.8059,57.447,1.6203,37.211,20.0609,
2020-08-21,1.1769,124.53,1.9558,N/A,26.083,7.4441,N/A,0.89755,350.68,N/A,N/A,N/A,4.3979,N/A,4.8405,10.363,N/A,N/A,1.0744,162.6,10.5913,7.5243,87.735,N/A,8.5925,1.6442,6.5908,1.5563,8.1483,9.1212,17383.99,4.0029,88.198,1403.15,26.066,4.9194,1.8045,57.324,1.6131,37.161,20.2977,
2020-08-20,1.185,125.46,1.9558,N/A,26.061,7.4451,N/A,0.90173,350.39,N/A,N/A,N/A,4.3914,N/A,4.8391,10.3555,N/A,N/A,1.0786,162.6,10.6068,7.5356,87.63,N/A,8.7129,1.6544,6.6454,1.5654,8.1985,9.184,17503.64,4.0305,88.992,1408.22,26.3712,4.9444,1.8158,57.707,1.622,37.245,20.4136,
2020-08-19,1.1933,125.74,1.9558,N/A,26.118,7.4453,N/A,0.90345,349.79,N/A,N/A,N/A,4.3942,N/A,4.8403,10.314,N/A,N/A,1.0811,162,10.5455,7.5328,87.5706,N/A,8.7785,1.6428,6.5115,1.5688,8.2472,9.2483,17626.23,4.0571,89.316,1405.97,26.383,4.979,1.7969,57.911,1.6278,37.279,20.5183,
2020-08-18,1.1906,125.54,1.9558,N/A,26.134,7.4466,N/A,0.90375,349.85,N/A,N/A,N/A,4.387,N/A,4.8355,10.32,N/A,N/A,1.0773,161.8,10.501,7.5296,87.0531,N/A,8.8024,1.6447,6.4778,1.5672,8.2407,9.2274,17674.46,4.0507,88.879,1410.08,26.2626,4.9797,1.8119,57.804,1.625,37.051,20.715,
2020-08-17,1.1853,125.99,1.9558,N/A,26.14,7.447,N/A,0.90625,348.53,N/A,N/A,N/A,4.3966,N/A,4.8343,10.3108,N/A,N/A,1.0765,161.5,10.512,7.53,87.15,N/A,8.7656,1.6485,6.4166,1.5684,8.2262,9.1864,17638.45,4.0403,88.6895,1405.87,26.0924,4.9688,1.8179,57.693,1.6237,36.993,20.6764,
2020-08-14,1.1813,126.01,1.9558,N/A,26.118,7.447,N/A,0.90173,346.11,N/A,N/A,N/A,4.3984,N/A,4.836,10.2933,N/A,N/A,1.0754,161.1,10.5403,7.5356,86.585,N/A,8.7149,1.6525,6.375,1.5649,8.21,9.1555,17612,4.023,88.468,1402.11,26.2027,4.9538,1.8071,57.553,1.6209,36.75,20.6121,
2020-08-13,1.1833,126.58,1.9558,N/A,26.125,7.4474,N/A,0.90373,344.93,N/A,N/A,N/A,4.3968,N/A,4.8348,10.2748,N/A,N/A,1.0784,161.1,10.5148,7.5125,87.1809,N/A,8.6794,1.6522,6.3766,1.5637,8.2187,9.1709,17559,4.0271,88.564,1402.22,26.4372,4.961,1.8042,57.768,1.6231,36.741,20.6405,
2020-08-12,1.1771,125.92,1.9558,N/A,26.117,7.4472,N/A,0.90475,345.15,N/A,N/A,N/A,4.4033,N/A,4.8356,10.2513,N/A,N/A,1.0755,161.1,10.5463,7.4885,86.3013,N/A,8.6074,1.6514,6.3782,1.5644,8.1758,9.1236,17374,4.0101,88.051,1393.92,26.3381,4.9362,1.7997,57.631,1.6166,36.62,20.5097,
2020-08-11,1.1783,124.97,1.9558,N/A,26.155,7.4469,N/A,0.89843,345.03,N/A,N/A,N/A,4.4018,N/A,4.8355,10.2835,N/A,N/A,1.0743,161.1,10.5658,7.4795,85.6858,N/A,8.541,1.6406,6.4068,1.5656,8.1857,9.132,17348,4.0085,87.862,1393.79,26.3028,4.94,1.7833,57.615,1.6154,36.598,20.6263,
2020-08-10,1.1763,124.74,1.9558,N/A,26.183,7.4479,N/A,0.90155,345.19,N/A,N/A,N/A,4.4021,N/A,4.836,10.2805,N/A,N/A,1.079,160.6,10.629,7.4828,86.6154,N/A,8.6055,1.6445,6.3697,1.5739,8.2003,9.1166,17221.03,4.0124,88.1125,1396.28,26.3047,4.9352,1.784,57.787,1.6158,36.63,20.8452,
2020-08-07,1.1817,124.91,1.9558,N/A,26.279,7.4483,N/A,0.90373,345.93,N/A,N/A,N/A,4.4081,N/A,4.8374,10.3163,N/A,N/A,1.0804,160.6,10.6433,7.4595,86.9753,N/A,8.5019,1.6403,6.3274,1.577,8.2238,9.1585,17335.54,4.0256,88.633,1401.9,26.5127,4.9484,1.7786,57.958,1.6203,36.816,20.7086,
2020-08-06,1.1843,124.96,1.9558,N/A,26.202,7.45,N/A,0.90033,346.23,N/A,N/A,N/A,4.4073,N/A,4.836,10.3165,N/A,N/A,1.0759,160.2,10.6538,7.468,86.9321,N/A,8.5853,1.6492,6.334,1.5748,8.2325,9.1786,17304,4.0309,88.765,1404.99,26.615,4.9604,1.7828,58.136,1.6236,36.832,20.7655,
2020-08-05,1.1854,125.37,1.9558,N/A,26.097,7.4508,N/A,0.90265,344.5,N/A,N/A,N/A,4.3935,N/A,4.8345,10.2865,N/A,N/A,1.077,160.2,10.6585,7.4683,86.3692,N/A,8.3311,1.6415,6.2311,1.5703,8.2277,9.1871,17247.57,4.0397,88.709,1405.74,26.7125,4.9698,1.7809,58.12,1.6228,36.759,20.4221,
2020-08-04,1.1765,124.78,1.9558,N/A,26.221,7.4462,N/A,0.90335,344.73,N/A,N/A,N/A,4.4055,N/A,4.8358,10.3025,N/A,N/A,1.0761,160,10.7568,7.4683,86.7275,N/A,8.199,1.6495,6.2743,1.5773,8.2157,9.1179,17276.9,4.0292,88.3805,1406.49,26.7401,4.9654,1.7807,57.774,1.6195,36.608,20.4879,
2020-08-03,1.1726,124.51,1.9558,N/A,26.319,7.4466,N/A,0.90013,345.72,N/A,N/A,N/A,4.4201,N/A,4.8355,10.2958,N/A,N/A,1.0784,160,10.7188,7.4755,86.6018,N/A,8.1864,1.6508,6.1375,1.5755,8.19,9.0882,17254,4.0056,88.1805,1401.26,26.269,4.9501,1.7701,57.579,1.6147,36.644,20.2777,
2020-07-31,1.1848,124.31,1.9558,N/A,26.175,7.4442,N/A,0.90053,344.95,N/A,N/A,N/A,4.4034,N/A,4.8315,10.2835,N/A,N/A,1.0769,160,10.7323,7.4815,87.69,N/A,8.2595,1.6488,6.1219,1.5898,8.2637,9.1825,17364,4.0312,88.6355,1409.56,26.278,5.023,1.7771,58.124,1.6245,36.948,20.096,
2020-07-30,1.1743,123.58,1.9558,N/A,26.248,7.4426,N/A,0.90268,345.6,N/A,N/A,N/A,4.408,N/A,4.8318,10.3068,N/A,N/A,1.0744,159.2,10.7213,7.488,86.6233,N/A,8.1978,1.6446,6.1189,1.5771,8.224,9.1011,17144.78,3.9947,87.94,1404.16,26.0101,4.9784,1.7727,57.682,1.6161,36.92,19.707,
2020-07-29,1.1725,123.28,1.9558,N/A,26.291,7.4427,N/A,0.90385,347.67,N/A,N/A,N/A,4.4194,N/A,4.8345,10.287,N/A,N/A,1.0766,159,10.6573,7.494,84.9125,N/A,8.1748,1.6348,6.0149,1.5665,8.2067,9.0869,17042.29,3.9985,87.694,1400.22,25.631,4.9755,1.764,57.538,1.6142,36.899,19.3269,
2020-07-28,1.1717,123.34,1.9558,N/A,26.251,7.4429,N/A,0.90968,346.98,N/A,N/A,N/A,4.4054,N/A,4.8355,10.282,N/A,N/A,1.0758,158.6,10.694,7.507,84.8413,N/A,8.1283,1.6412,6.065,1.5693,8.2041,9.081,17030.66,4.0021,87.714,1406.13,25.8438,4.9827,1.763,57.664,1.6168,36.92,19.4315,
2020-07-27,1.176,123.88,1.9558,N/A,26.193,7.4436,N/A,0.9134,345.91,N/A,N/A,N/A,4.4016,N/A,4.8303,10.2678,N/A,N/A,1.0838,158.4,10.6683,7.5163,84.0682,N/A,8.0552,1.6472,6.0919,1.5729,8.2344,9.1154,17075.52,4.0143,87.885,1407.15,26.0083,5.0009,1.7605,57.817,1.6216,37.05,19.338,
2020-07-24,1.1608,123.36,1.9558,N/A,26.268,7.4438,N/A,0.90985,346.98,N/A,N/A,N/A,4.4046,N/A,4.8325,10.269,N/A,N/A,1.073,157.8,10.6953,7.517,83.3938,N/A,7.9496,1.6376,6.0777,1.5578,8.1453,8.9978,16982,3.9642,86.866,1396.83,26.0804,4.9502,1.7506,57.316,1.6083,36.821,19.435,
2020-07-23,1.1569,123.98,1.9558,N/A,26.342,7.4429,N/A,0.91195,347.31,N/A,N/A,N/A,4.4141,N/A,4.8355,10.264,N/A,N/A,1.0731,157.8,10.6073,7.5215,82.5723,N/A,7.9229,1.6246,5.9524,1.5486,8.1057,8.9676,16948,3.956,86.577,1389.31,25.9685,4.9267,1.7384,57.202,1.6033,36.685,19.2203,
2020-07-22,1.1578,123.94,1.9558,N/A,26.365,7.4442,N/A,0.91123,349.27,N/A,N/A,N/A,4.4288,N/A,4.8413,10.2415,N/A,N/A,1.0785,157.8,10.5343,7.522,81.9588,N/A,7.9299,1.6139,5.992,1.554,8.0999,8.9741,16867.99,3.9621,86.288,1384.38,25.8715,4.9235,1.7328,57.11,1.6015,36.546,18.952,
2020-07-21,1.1443,122.7,1.9558,N/A,26.429,7.4449,N/A,0.90055,350.64,N/A,N/A,N/A,4.4362,N/A,4.8392,10.239,N/A,N/A,1.074,159.3,10.4933,7.53,81.0833,N/A,7.8369,1.6154,6.0416,1.5399,7.9982,8.8704,16830,3.9202,85.3805,1367.96,25.591,4.8764,1.7305,56.455,1.5891,36.194,18.8806,
2020-07-20,1.1448,122.63,1.9558,N/A,26.598,7.448,N/A,0.90575,352.56,N/A,N/A,N/A,4.4592,N/A,4.8418,10.301,N/A,N/A,1.0736,160.2,10.606,7.534,81.875,N/A,7.8508,1.6359,6.148,1.5532,7.9992,8.8744,16925.87,3.9279,85.6355,1377.07,25.8217,4.8797,1.7435,56.5,1.5909,36.376,19.1409,
2020-07-17,1.1428,122.53,1.9558,N/A,26.682,7.4453,N/A,0.91078,353.72,N/A,N/A,N/A,4.4827,N/A,4.8422,10.333,N/A,N/A,1.0753,160.2,10.5995,7.538,81.8409,N/A,7.8413,1.636,6.0839,1.551,7.9975,8.8617,16793.45,3.9253,85.67,1376.55,25.6132,4.8723,1.7463,56.511,1.5887,36.238,19.0496,
2020-07-16,1.1414,122.24,1.9558,N/A,26.693,7.4452,N/A,0.90875,354.08,N/A,N/A,N/A,4.4928,N/A,4.8433,10.35,N/A,N/A,1.0787,160,10.6148,7.5356,81.1888,N/A,7.832,1.6338,6.1154,1.5452,7.9861,8.851,16692.98,3.9207,85.8555,1373.74,25.5051,4.8755,1.7439,56.499,1.5888,36.148,19.0181,
2020-07-15,1.1444,122.25,1.9558,N/A,26.587,7.4465,N/A,0.9054,353.25,N/A,N/A,N/A,4.4688,N/A,4.8439,10.3468,N/A,N/A,1.0783,160.7,10.6275,7.5308,81.0468,N/A,7.8568,1.6293,6.0911,1.5527,7.9975,8.8718,16693.94,3.9244,85.971,1373.55,25.4759,4.878,1.7397,56.584,1.5884,36.037,18.9061,
2020-07-14,1.1375,122.17,1.9558,N/A,26.638,7.4447,N/A,0.90778,355.48,N/A,N/A,N/A,4.4781,N/A,4.8435,10.3855,N/A,N/A,1.0691,159.4,10.711,7.5295,80.837,N/A,7.8111,1.6348,6.0925,1.5488,7.9805,8.8171,16436.88,3.9092,85.7725,1371.98,25.7383,4.8588,1.7417,56.305,1.5846,35.922,19.0732,
2020-07-13,1.1329,121.4,1.9558,N/A,26.648,7.4448,N/A,0.89938,353.83,N/A,N/A,N/A,4.4758,N/A,4.8443,10.3833,N/A,N/A,1.0685,159.4,10.665,7.534,80.147,N/A,7.7824,1.6248,6.0494,1.5366,7.9309,8.7809,16342.08,3.9026,85.216,1361.37,25.4857,4.8306,1.7226,55.998,1.5743,35.562,18.9726,
2020-07-10,1.1276,120.48,1.9558,N/A,26.691,7.4483,N/A,0.8957,353.7,N/A,N/A,N/A,4.4743,N/A,4.8428,10.398,N/A,N/A,1.0625,159,10.7163,7.5345,80.2104,N/A,7.7417,1.6247,6.0691,1.5336,7.8952,8.7396,16276.91,3.9006,84.841,1354.7,25.6953,4.8109,1.7189,55.794,1.5703,35.316,19.0889,
2020-07-09,1.1342,121.67,1.9558,N/A,26.622,7.4503,N/A,0.89655,354.25,N/A,N/A,N/A,4.4655,N/A,4.8408,10.397,N/A,N/A,1.0634,158.7,10.6173,7.5365,80.0425,N/A,7.7845,1.6239,6.052,1.5314,7.923,8.7901,16326.81,3.9005,85.0455,1354.35,25.6985,4.8345,1.7223,56.062,1.5774,35.381,19.0691,
2020-07-08,1.1286,121.39,1.9558,N/A,26.748,7.4493,N/A,0.89923,355.49,N/A,N/A,N/A,4.4765,N/A,4.8408,10.431,N/A,N/A,1.0624,157.4,10.6885,7.5385,80.4584,N/A,7.7478,1.6242,6.0439,1.5338,7.9163,8.7468,16268,3.8949,84.6455,1348.86,25.6433,4.8219,1.7237,55.898,1.5745,35.252,19.1628,
2020-07-07,1.129,121.61,1.9558,N/A,26.681,7.4522,N/A,0.9015,353.62,N/A,N/A,N/A,4.4683,N/A,4.8393,10.4555,N/A,N/A,1.0643,157,10.6428,7.549,80.8888,N/A,7.7508,1.6261,6.0701,1.5317,7.9287,8.7499,16302.76,3.895,84.4645,1349.06,25.4764,4.8259,1.726,55.892,1.5751,35.262,19.2908,
2020-07-06,1.1325,121.78,1.9558,N/A,26.705,7.4516,N/A,0.90505,352.83,N/A,N/A,N/A,4.4689,N/A,4.8375,10.4848,N/A,N/A,1.0642,157.2,10.6218,7.561,81.3769,N/A,7.7743,1.623,5.9745,1.5333,7.9498,8.7769,16328,3.8992,84.4535,1350.51,25.1207,4.8441,1.7293,55.871,1.5753,35.158,19.2761,
2020-07-03,1.1224,120.68,1.9558,N/A,26.665,7.4516,N/A,0.9012,352.55,N/A,N/A,N/A,4.4687,N/A,4.837,10.4715,N/A,N/A,1.0623,156.3,10.6775,7.557,80.2153,N/A,7.6957,1.6175,6.0117,1.5233,7.931,8.6987,16286.02,3.8567,83.821,1346.54,25.3049,4.8123,1.7204,55.536,1.5654,34.918,19.1761,
2020-07-02,1.1286,121.24,1.9558,N/A,26.632,7.4506,N/A,0.90225,351.59,N/A,N/A,N/A,4.474,N/A,4.8355,10.4635,N/A,N/A,1.0648,156.2,10.6873,7.5605,79.4434,N/A,7.7368,1.6296,5.9823,1.5343,7.9759,8.7469,16227.58,3.8903,84.354,1353.9,25.536,4.8366,1.7297,56.078,1.5726,35.054,19.0952,
2020-07-01,1.12,120.31,1.9558,N/A,26.67,7.4528,N/A,0.9043,354.5,N/A,N/A,N/A,4.4583,N/A,4.8366,10.4965,N/A,N/A,1.062,155.6,10.7736,7.5645,79.6793,N/A,7.6777,1.6268,6.096,1.5217,7.9151,8.6808,15976.8,3.8704,84.622,1347.84,25.7005,4.8009,1.7362,55.791,1.563,34.709,19.2935,
2020-06-30,1.1198,120.66,1.9558,N/A,26.74,7.4526,N/A,0.91243,356.58,N/A,N/A,N/A,4.456,N/A,4.8397,10.4948,N/A,N/A,1.0651,155.4,10.912,7.5708,79.63,N/A,7.6761,1.6344,6.1118,1.5324,7.9219,8.6788,16184.41,3.8821,84.6235,1345.83,25.947,4.7989,1.748,55.834,1.5648,34.624,19.4425,
2020-06-29,1.1284,121.07,1.9558,N/A,26.848,7.4531,N/A,0.9154,356.3,N/A,N/A,N/A,4.4664,N/A,4.844,10.478,N/A,N/A,1.0669,155.4,10.9013,7.569,78.9169,N/A,7.7351,1.6406,6.1105,1.5409,7.9841,8.7456,16213.08,3.8745,85.192,1352.81,25.923,4.8352,1.7533,56.258,1.5708,34.845,19.4262,
2020-06-26,1.1213,119.93,1.9558,N/A,26.808,7.4523,N/A,0.90575,355.15,N/A,N/A,N/A,4.4684,N/A,4.8426,10.4773,N/A,N/A,1.0631,155,10.885,7.5575,77.88,N/A,7.6865,1.6313,6.0595,1.5318,7.9298,8.6904,15944.89,3.847,84.8215,1346.19,25.5836,4.8115,1.7428,56.053,1.5608,34.674,19.3799,
2020-06-25,1.12,120.25,1.9558,N/A,26.796,7.4534,N/A,0.90133,354.35,N/A,N/A,N/A,4.4653,N/A,4.842,10.4865,N/A,N/A,1.0637,155.6,10.8748,7.567,77.7516,N/A,7.6776,1.6321,6.0012,1.5282,7.9206,8.6805,15988,3.8545,84.712,1347.73,25.6315,4.7914,1.7465,56.075,1.56,34.647,19.4883,
2020-06-24,1.128,120.3,1.9558,N/A,26.733,7.453,N/A,0.90343,351.58,N/A,N/A,N/A,4.448,N/A,4.8433,10.5145,N/A,N/A,1.0679,157.1,10.7958,7.5745,78.0079,N/A,7.7322,1.6342,5.8422,1.5331,7.9772,8.7421,15982.07,3.8691,85.3285,1356.39,25.4773,4.8194,1.7552,56.453,1.5668,34.788,19.5264,
2020-06-23,1.1318,121.05,1.9558,N/A,26.612,7.4537,N/A,0.9063,350.43,N/A,N/A,N/A,4.4371,N/A,4.8438,10.5175,N/A,N/A,1.0705,156.8,10.7345,7.577,77.7474,N/A,7.7622,1.6272,5.9006,1.5269,7.9944,8.7716,16026.29,3.8808,85.438,1366.51,25.2497,4.839,1.7391,56.685,1.5743,34.995,19.4719,
2020-06-22,1.1213,119.89,1.9558,N/A,26.681,7.4543,N/A,0.90328,346.6,N/A,N/A,N/A,4.4493,N/A,4.8422,10.5525,N/A,N/A,1.0654,155.1,10.7985,7.5926,77.8799,N/A,7.6829,1.6292,5.9248,1.521,7.9348,8.6902,15988.62,3.8672,85.2585,1361.3,25.2313,4.7997,1.735,56.2,1.5639,34.76,19.5077,
2020-06-19,1.121,119.77,1.9558,N/A,26.683,7.4554,N/A,0.90505,345.44,N/A,N/A,N/A,4.4516,N/A,4.8428,10.567,N/A,N/A,1.0656,154.6,10.7135,7.5665,77.6565,N/A,7.6887,1.6261,6.0029,1.5209,7.9332,8.6889,15927.67,3.862,85.352,1353.53,25.3126,4.7854,1.7403,56.133,1.5623,34.765,19.444,
